Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_20,SMA_50,RSI,MACD,MACD_Signal,BB_upper,BB_lower,Volume_MA,Price_Change,High_Low_Pct,Next_Close,Target,Next_Day_Change
2023-10-31 00:00:00-04:00,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300,0.0,0.0,TSLA,235.69199905395507,246.01979919433595,14.97013949808212,-13.724118571623904,-9.701163241128093,286.2460137241004,185.13798438380977,118261265.0,0.017632730628176496,0.043467416285209594,205.66000366210938,1,2.3999240251476763
2023-11-01 00:00:00-04:00,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700,0.0,0.0,TSLA,232.91699905395507,245.46919921875,20.243836755423942,-13.598376278150027,-10.480614748295402,283.6773314426969,182.1566666652132,117858270.0,0.023999240251476817,0.03957988546485738,218.50999450683594,1,6.248172039245195
2023-11-02 00:00:00-04:00,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600,0.0,0.0,TSLA,230.83999938964843,245.1021990966797,32.74786161471883,-12.336814395100674,-10.85185806873596,280.30873068320625,181.37126809609063,118199690.0,0.06248172039245192,0.03546748521728395,219.9600067138672,1,0.6635907937775759
2023-11-03 00:00:00-04:00,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119534800,0.0,0.0,TSLA,228.81149978637694,244.90059936523437,31.773304532297644,-11.093856438323144,-10.900258096336993,276.44733326691386,181.17566630584002,118270340.0,0.006635907937775798,0.03623386514563451,219.27000427246094,0,-0.3136944991567639
2023-11-06 00:00:00-05:00,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,0.0,0.0,TSLA,226.79149932861327,244.51419952392578,30.854503418693525,-10.047768817593777,-10.729759243850943,272.296280418266,181.28671823896056,119068235.0,-0.0031369449915676917,0.05162588180621693,222.17999267578125,1,1.3271256198382766
2023-11-07 00:00:00-05:00,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,0.0,0.0,TSLA,224.71949920654296,244.18139923095703,37.74802826760771,-8.884592765987634,-10.360724222373358,266.8091739899577,182.62982442312824,118780440.0,0.013271256198382764,0.03330630182926913,222.11000061035156,0,-0.03150241594067574
2023-11-08 00:00:00-05:00,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,0.0,0.0,TSLA,222.6754997253418,243.47999938964844,51.635055493987046,-7.8775054060735386,-9.864078600941518,260.7154752576097,184.6355241930739,118924365.0,-0.00031502415940676265,0.02930977663746193,209.97999572753906,0,-5.461260118625732
2023-11-09 00:00:00-05:00,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,0.0,0.0,TSLA,220.2309997558594,242.54159942626953,48.45787221767734,-7.955126816822144,-9.482287101356373,254.58231622776162,185.87968328395715,120454485.0,-0.054612601186257326,0.06724455025848308,214.64999389648438,1,2.224020508603543
2023-11-10 00:00:00-05:00,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,0.0,0.0,TSLA,218.40749969482422,241.6729995727539,51.842287815919754,-7.55657045485907,-9.09714284981965,249.57960606352992,187.23539332611853,121900495.0,0.022240205086035525,0.045143269121541575,223.7100067138672,1,4.220830689495399
2023-11-13 00:00:00-05:00,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,0.0,0.0,TSLA,216.89700012207032,241.24699981689454,54.83393839119852,-6.442530391725882,-8.56621934115351,243.40190682598694,190.3920934181537,124477015.0,0.04220830689495392,0.06164227290811666,237.41000366210938,1,6.123998273248883
2023-11-14 00:00:00-05:00,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,0.0,0.0,TSLA,216.025,240.8654000854492,64.88031474857893,-4.413446173153659,-7.7356634347303155,238.0396737858806,194.0103262141194,127287450.0,0.06123998273248876,0.031253940670106416,242.83999633789062,1,2.2871793909364553
2023-11-15 00:00:00-05:00,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,0.0,0.0,TSLA,216.03300018310546,240.68380004882812,72.40754131574128,-2.344054748494642,-6.657340375462957,238.08853753777612,193.9774628284348,128547760.0,0.022871793909364557,0.04220886243853348,233.58999633789062,0,-3.809092463965217
2023-11-16 00:00:00-05:00,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,0.0,0.0,TSLA,216.7069999694824,240.32579986572264,64.5328878790215,-1.4282562023637126,-5.611522515107935,240.07212298951154,193.34187694945328,126849965.0,-0.038090924639652135,0.0424675642127924,234.3000030517578,1,0.3039542467564213
2023-11-17 00:00:00-05:00,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,0.0,0.0,TSLA,217.8224998474121,240.04179992675782,72.74070542120984,-0.6383019495840188,-4.616877621567253,242.34119109041157,193.30380860441264,127076100.0,0.0030395424675642158,0.04630817738879335,235.60000610351562,1,0.5548455120893176
2023-11-20 00:00:00-05:00,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,0.0,0.0,TSLA,218.99850006103514,239.2822003173828,71.98887019721751,0.09083630299122092,-3.675334245639203,244.59020702966654,193.40679309240375,125357935.0,0.005548455120893081,0.025806458716233292,241.1999969482422,1,2.376906069461685
2023-11-21 00:00:00-05:00,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,0.0,0.0,TSLA,220.2324996948242,238.75660003662108,72.2625888367667,1.1049454191540065,-2.719277832579492,247.63688613658422,192.8281132530642,125560780.0,0.023769060694616817,0.04262022765076073,234.2100067138672,0,-2.8980059381488896
2023-11-22 00:00:00-05:00,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,0.0,0.0,TSLA,221.3220001220703,238.01480041503908,60.61385480051545,1.3324274589060678,-1.908936448740281,249.14795234369404,193.49604790044657,126105055.0,-0.028980059381488954,0.05384057149085486,235.4499969482422,1,0.52943520721977
2023-11-24 00:00:00-05:00,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.0,0.0,TSLA,222.80650024414064,237.20300018310547,60.50169264006747,1.5938305056946547,-1.2083828327040425,250.30270723325333,195.31029325502794,123605685.0,0.00529435207219775,0.027266928231715327,236.0800018310547,1,0.26757481035389047
2023-11-27 00:00:00-05:00,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,0.0,0.0,TSLA,224.24550018310546,236.4367999267578,61.40589222640084,1.8304494307417087,-0.6006162237519665,251.33411351031356,197.15688685589737,124463215.0,0.0026757481035388775,0.026389341236948218,246.72000122070312,1,4.506946504203568
